Powder of Darkness,4801,14397,429875668,5700,283623
Powder of Earth,4804,16419,161016692,8050,74368
Powder of Flame,4802,60249,330450891,7450,367751
Powder of Rifts,4803,100697,223919517,3520,251437
Powder of Time,4805,27092,267454049,8100,255302
Practice Celestial Bo Staff,14743,8,36268,107000,2
Prairie Green Coral,6524,1154,744849,1100000,561
Prairie Green Coral Belt,12315,0,408,2560000,1
Prawn Salad,9471,1634,890602,15500,88
Pri Aad Sphera,14803,8,71237,107000,3
Processed Coal,4070,21995,31473883,3250,19045
Pumpkin,7306,58978,1119217331,920,565683
Pumpkin Seed,6706,0,94985,2770,42
Pure Copper Crystal,4059,1000,3967331,259000,3772
Pure Forest Breath,50807,425,12810041,2330000,17455
Pure Gold Crystal,4256,2031,883163,222000,565
Pure Iron Crystal,4053,3511,13800601,298000,18477
Pure Lead Crystal,4056,583,1088162,139000,233
Pure Mythril Crystal,4264,0,616460,1560000,206
Pure Nickel Crystal,4090,4,9009,131000,7
Pure Noc Crystal,4087,567,454513,332000,538
Pure Platinum Crystal,4259,5272,3163937,417000,3081
Pure Powder Reagent,5302,18284,189805458,3200,145720
Pure Silver Crystal,4253,48,950679,105000,124
Pure Tin Crystal,4062,2691,1509065,254000,3009
Pure Titanium Crystal,4083,6380,9201746,361000,2245
Pure Vanadium Crystal,4080,4461,15963040,358000,6289
Pure Zinc Crystal,4065,47,1197146,113000,390
Purified Lightstone,766042,16,205399,13900000,3016
Purified Lightstone of Earth,766011,448,49868,18700000,150
Purified Lightstone of Fire,766001,0,153658,18700000,839
Purified Lightstone of Flora,766031,401,76909,18700000,590
Purified Lightstone of Wind,766021,346,65314,18700000,459
Purified Tree Spirit Sprout,3041,0,13193,2320000,2
Purified Water,6656,17719,705579781,5300,491221
Purple Mushroom,5491,23848,1047216,459,1321
Purple Mushroom Hypha,6929,530,129559,16600,57
Purple Pink Flower,5523,0,115350,5450,51
Quagmire Pottery,24204,0,10806,289000,4
Quartz,4015,12608,71984,2860,1589
Quint Statue,3051,0,310,9100000,1
Quitar Kunai,14503,70,864178,46800,33
Quitar Shuriken,14603,33,873310,46800,36
Raccoon Blood,6210,0,2382788,17600,598
Raccoon Hide,6010,0,1790109,7050,359
Raccoon Meat,7910,0,2595254,15900,474
Rainbow Button Mushroom,5515,0,1759728,7700,923
Rainbow Button Mushroom Cheese Melt,9483,0,2199752,33900,3090
Rainbow Button Mushroom Sandwich,9316,0,2653318,33500,4937
Rainbow Coral Ring,12045,197,147803,7000000,77
Rainbow Gem Fruit,50808,0,2563103,2330000,1612
Ranged AP Enhancer,505,0,151038,93500,15
Ranged Damage Reducer,508,0,93082,93500,16
Rare Jerky,7920,0,754375,1570,600
Rebellious Spirit Crystal,15677,0,16038,65500000,4
Red Battlefield Crystal: Adamantine,15640,42,95626,170000000,52
Red Battlefield Crystal: Addis,15651,0,1130,86000000,2
Red Battlefield Crystal: Carmae,15638,17,5415,99500000,5
Red Battlefield Crystal: Cobelinus,15635,0,20945,187000000,25
Red Battlefield Crystal: Fighting Spirit,15715,0,29,8500000,1
Red Battlefield Crystal: Giant,15717,0,31,15300000,1
Red Battlefield Crystal: Harphia,15634,1,29016,168000000,43
Red Battlefield Crystal: Hystria,15637,0,24459,167000000,38
Red Battlefield Crystal: Power,15639,1,54105,83500000,3
Red Battlefield Crystal: Sturdiness,15716,0,41,11800000,1
Red Battlefield Crystal: Viper,15636,5,14733,154000000,19
Red Coral,4476,4711,567095,185000,471
Red Coral Belt,12303,0,301,103000,0
Red Coral Earring,11817,61,882750,3860000,17
Red Coral Ring,12018,22,1324886,695000,30
Red Crystal,4468,11791,8259771,7100,4313
Red Nose's Armor,11014,6,106135,317000000,19
Red Rose Vase,24829,0,22485,103000,10
Red Sauce,9004,22535,512257013,7300,290879
Red Sheep Hide Cushion,24133,0,62257,328000,4
Red Spirit Crystal,15633,20,17128,187000000,18
Red Tree Lump,5011,55072,221672476,1810,104376
Red-spotted Amanita,5546,0,60726,3770,785
Red-spotted Amanita Hypha,8939,81,831,6900,10
Refined Delotia Reagent,5606,14419,2493234,19000,4730
Refined Grain Juice,578,11,3360494,3130,612
Refined Herbal Juice,579,0,4866139,5600,1295
Refined Oatmeal,9276,0,13215783,29400,7197
Registration: Deep Brown Camel,50018,0,116,373000,0
Registration: Light Brown Camel,50006,0,1223,233000,1
Reliable Looney Elixir,778,299,650576,118000,557
Remnants of the Rift,43786,67,196885,99000000,203
Resplendent Alchemy Stone of Destruction,45221,0,5,81000000,0
Resplendent Alchemy Stone of Destruction,45222,0,46,222000000,0
Resplendent Alchemy Stone of Destruction,45223,0,113,650000000,1
Resplendent Alchemy Stone of Destruction,45224,0,3119,5300000000,1
Resplendent Alchemy Stone of Life,45285,0,2,81000000,0
Resplendent Alchemy Stone of Life,45286,0,7,222000000,0
Resplendent Alchemy Stone of Life,45287,0,24,650000000,0
Resplendent Alchemy Stone of Life,45288,0,19,5300000000,1
Resplendent Alchemy Stone of Protection,45254,0,3,87000000,0
Resplendent Alchemy Stone of Protection,45255,0,58,635000000,0
Resplendent Alchemy Stone of Protection,45256,0,2831,4800000000,1
Resplendent Diamond,4464,44128,435060,57500,496
Resplendent Diamond Necklace,11722,0,473,87000,0
Resplendent Emerald,4461,558,843888,131000,401
Resplendent Emerald Necklace,11717,0,360,87000,0
Resplendent Jade,4494,14839,2061,55000,42
Resplendent Lapis Lazuli,4491,2311,229679,198000,60
Resplendent Obsidian,4273,14927,611,78000,1
Resplendent Ruby,4452,217128,1590338,46700,402
Resplendent Ruby Earrings,11902,135,2709,47200,1
Resplendent Ruby Necklace,11702,0,2034,87000,1
Resplendent Ruby Ring,12102,1,3398,47000,0
Resplendent Sapphire,4455,645,916165,190000,289
Resplendent Sapphire Earring,11907,0,294,50500,0
Resplendent Sapphire Necklace,11707,0,389,87000,0
Resplendent Spirit Stone of Destruction,45337,0,166,147000000,0
Resplendent Spirit Stone of Protection,45343,0,32,69000000,0
Resplendent Topaz,4458,276,669047,302000,433
Resplendent Topaz Earrings,11912,0,1097,49700,0
Resplendent Topaz Necklace,11712,5,425,87000,0
Resplendent Topaz Ring,12112,0,396,50500,0
Resurrection Elixir,668,20707,15471783,6250,7917
Revived Lunar Necklace,11663,72,122621,158000000,195
Revived River Necklace,11662,49,56031,14900000,90
Rhik Talisman,10505,2,83550,26600,21
Rhino Blood,6204,192283,26569944,1480,133832
Rhino Hide,6004,471153,8407974,1270,9099
Rhino Meat,7904,20061,46269240,16600,195477
Rhutum Elite Belt,12208,11,247389,194000,12
Ridell Earring,11811,70,562597,98000,58
Ring of Cadry Guardian,12032,86,1046526,13400000,472
Ring of Crescent Guardian,12031,214,2657166,67500000,1068
Ring of Good Deeds,12010,704,768553,85500,43
Roast Marmot,9488,80,545779,18000,767
Robeau Hunter's Clothes,705076,0,4210,7850000,4
Rocaba Armor,10938,276,1062846,42300,209
Rocaba Gloves,10939,167,4074049,33100,205
Rocaba Helmet,10937,77,919972,163000,218
Rocaba Shoes,10940,120,2821145,34000,205
Roroju Cook's Clothes,705086,0,26983,8200000,4
Rosar Amulet,10457,4,1565938,271000,75
Rosar Axe,10657,3,916516,271000,72
Rosar Battle Axe,690519,27,282305,271000,74
Rosar Blade,13357,18,1789837,271000,82
Rosar Crescent Pendulum,13421,13,763326,271000,73
Rosar Crossbow,13757,19,434729,271000,69
Rosar Dagger,10325,75,572947,80500,50
Rosar Florang,718521,2,271094,271000,72
Rosar Gauntlet,11221,17,2811847,271000,81
Rosar Haladie,692511,143,75312,80500,80
Rosar Horn Bow,13125,27,290450,80500,47
Rosar Kriegsmesser,11371,28,1864229,271000,77
Rosar Kunai,14525,162,149346,80500,75
Rosar Kyve,732266,30,130377,271000,74
Rosar Longbow,10257,4,782185,271000,72
Rosar Longsword,10057,2,2857979,271000,84
Rosar Mareca,733210,296,37896,80500,59
Rosar Morning Star,730517,45,134408,271000,72
Rosar Noble Sword,13525,65,118624,80500,69
Rosar Ornamental Knot,10725,64,190076,80500,60
Rosar Quoratum,730711,301,100089,80500,60
Rosar Ra'ghon,13825,355,388239,80500,77
Rosar Serenaca,733016,1,80146,271000,69
Rosar Shamshir,692017,15,155960,271000,73
Rosar Shard,735610,5,5809,80500,34
Rosar Shield,10125,41,687771,80500,62
Rosar Shortsword,13257,3,498742,271000,71
Rosar Shuriken,14625,346,146994,80500,77
Rosar Slayer,735416,0,10207,271000,71
Rosar Staff,14457,17,485383,271000,71
Rosar Talisman,10525,55,1019473,80500,54
Rosar Trinket,13025,321,348279,80500,47
Rosar Vambrace,11325,115,655570,80500,59
Rosar Vitclari,719025,98,81813,80500,57
Rose,7319,0,9724586,3510,2627
Rough Alchemy Stone of Destruction,45205,0,20454,2440000,5
Rough Alchemy Stone of Destruction,45206,0,3329,6700000,2
Rough Alchemy Stone of Destruction,45207,0,453,19600000,1
Rough Alchemy Stone of Destruction,45208,0,208,79500000,0
Rough Alchemy Stone of Life,45269,0,11059,2440000,3
Rough Alchemy Stone of Life,45270,0,3332,6700000,2
Rough Alchemy Stone of Life,45271,0,473,19600000,1
Rough Alchemy Stone of Life,45272,0,89,79500000,1
Rough Alchemy Stone of Protection,45237,12,9132,2440000,5
Rough Alchemy Stone of Protection,45238,0,11941,6700000,3
Rough Alchemy Stone of Protection,45239,0,265,19600000,1
Rough Alchemy Stone of Protection,45240,0,51,79500000,0
Rough Black Crystal,4410,19586,129551439,4380,56459
Rough Blue Crystal,4411,109030,21531027,1320,8664
Rough Diamond,4405,494,3037063,4860,1616
Rough Emerald,4404,0,3090306,37300,1518
Rough Green Crystal,4409,1221,42932717,1510,13086
Rough Iron Buster,14723,0,32613,107000,1
Rough Jade,4414,0,2753719,18500,51141
Rough Lapis Lazuli,4413,0,2512817,37300,1967
Rough Mud Crystal,4407,18635,73266529,6000,30688
Rough Obsidian Ore,4207,24128,1568814,17200,28257
Rough Opal,4204,2201,84979666,12000,48982
Rough Red Crystal,4408,55,84904560,3080,40148
Rough Ruby,4401,2849,68298879,8200,32394
Rough Sapphire,4402,1229,3126262,33100,1509
Rough Stone,4006,0,140542200,7050,42947
Rough Topaz,4403,0,3932784,37300,1908
Rough Translucent Crystal,4406,9367,40525676,4110,20491
Rough Violet Crystal,4412,6906,26261265,1370,16697
Round Pottery,24203,0,10060,280000,4
Rowboat Cargo Container,49201,0,422,256000,0
Rowboat Decoration,49401,0,394,280000,0
Rowboat Prow,49301,4,5595,263000,1
Ruby,4451,30945,5022037,14500,3742
Ruby Earrings,11901,175,12180,7300,1
Ruby Gourd-Shaped Bottle,24206,0,11944,2750000,3
Ruby Necklace,11701,1,5851,40200,1
Ruby Ring,12101,41,13891,8750,3
Rumbling Earth Shard,50803,237,6875722,425000,7222
Saffron,5529,7516,142604,600,157
Saiphir Greatbow,13902,0,69037,1770000,6
Saiyer Ornamental Knot,10703,3,954286,46800,44
Saiyer Vitclari,719003,51,748593,46800,50
Sapphire,4454,0,844799,125000,441
Sapphire Earring,11906,1,566,10000,0
Sapphire Earring of Storms,11910,0,3558,2530000,1
Sapphire Necklace,11706,5,604,39300,1
Sapphire Necklace of Storms,11710,1,3857,4980000,1
Savage Draught,794,4672,959499,860000,1080
Savory Chanterelle Porridge,9346,0,5990,8950,53
Savory Pistachio Fried Rice,9302,126809,2283095,2300,36
Savory Seafood Grilled with Butter,9433,327,25700,6950,5
Savory Steak,9496,0,1344660,49400,3251
Savory Stir-Fried Bird,9332,0,1396647,18500,2935
Savory Stir-Fried Bracken,9319,0,307879,42700,279
Scale Vambrace,11304,46,749144,48200,18
Scarla Necklace,11610,58,623496,1880000,47
Schzeriel Lancia,14753,2,35037,107000,2
Scorched Fragment,5862,0,568218,3260000,416
Scorpion Blood,6224,1314,570407,18800,503
Scorpion Meat,7924,0,13440652,18500,8945
Scrapper's Gloves Ornament,3026,1,17692,22300,2
Scroll Written in Ancient Language,40228,3827,42851090,2410000,37121
Scythe of Seduction,14713,10,62002,107000,20
Seafood Cron Meal,9691,8229,8463029,324000,11560
Seafood Grilled with Butter,9421,585,69580,1000,5
Seafood Mushroom Salad,9419,63,99271,915,22
Seafood Pasta,9413,221,447442,1920,13
Sealed Black Magic Crystal,768160,629,567978,1980000,0
Sealed Golden Treasure Chest,16242,0,331519,5350000,5
Sealed Old Moon Camping Anvil,49804,0,37292,5600000,22
Seed Potato,6806,195,156571,3100,105
Seed Sweet Potato,6810,175,261119,570,40
Seleth Amulet,10407,0,266528,24900,200
Seleth Axe,10607,0,540674,24900,244
Seleth Battle Axe,690510,13,102805,24900,33
Seleth Blade,13307,4,328904,24900,277
Seleth Crescent Pendulum,13407,4,284801,24900,54
Seleth Crossbow,13707,4,69852,24900,33
Seleth Florang,718507,1,51930,24900,33
Seleth Gauntlet,11207,4,221578,24900,32
Seleth Kriegsmesser,11357,0,242453,24900,134
Seleth Kyve,732257,73,14486,24900,33
Seleth Longbow,10207,2,154219,24900,367
Seleth Longsword,10007,1,399678,24900,237
Seleth Morning Star,730508,32,29713,24900,34
Seleth Serenaca,733007,1,17077,24900,31
Seleth Shamshir,692008,3,37392,24900,34
Seleth Shortsword,13207,1,268217,24900,84
Seleth Slayer,735407,1,3976,24900,30
Seleth Staff,14407,3,206496,24900,34
Serap's Necklace,11628,92,1616327,13100000,522
Serendia Meal,9603,32532,48750129,33300,17158
Serendia Traditional Alchemy Tool,3731,0,29666,373000,3
Serendia Traditional Cooking Utensil,3741,0,39057,373000,2
Shabby Hide Stirrups,52801,0,67668,68000,4
Shabby Leather Barding,52601,0,43477,224000,2
Shabby Leather Saddle,52701,0,167707,149000,46
Shabby Wagon Badge,53701,0,1537,484000,0
Shabby Wagon Cover,53501,0,2020,296000,1
Shabby Wagon Flag,53601,0,890,203000,0
Shabby Wagon Wheel,53401,39,5961,239000,1
Sharos Ra'ghon,13805,3,55505,26600,25
Sharp Alchemy Stone of Destruction,45217,0,96,27400000,0
Sharp Alchemy Stone of Destruction,45218,0,884,93000000,1
Sharp Alchemy Stone of Destruction,45219,0,4299,269000000,1
Sharp Alchemy Stone of Destruction,45220,0,7881,1100000000,2
Sharp Alchemy Stone of Life,45281,0,55,42200000,0
Sharp Alchemy Stone of Life,45282,0,292,113000000,1
Sharp Alchemy Stone of Life,45283,0,1493,269000000,1
Sharp Alchemy Stone of Life,45284,0,3878,1100000000,1
Sharp Alchemy Stone of Protection,45249,0,29,14800000,1
Sharp Alchemy Stone of Protection,45250,0,191,58500000,0
Sharp Alchemy Stone of Protection,45251,1,1865,269000000,1
Sharp Alchemy Stone of Protection,45252,0,5514,1100000000,1
Sharp Black Crystal Shard,4998,4880,35173677,2640000,21602
Sharp Butcher Knife,16118,0,252537,74500,36
Sharp Fluid Collector,16110,0,101929,74500,19
Sharp Lumbering Axe,16106,0,154236,74500,19
Sharp Pickaxe,16126,1,262669,74500,15
Sharp Spirit Stone of Destruction,45335,94,8031,13600000,10
Sharp Spirit Stone of Destruction,45336,0,2179,66000000,3
Sharp Spirit Stone of Protection,45341,3,1229,31200000,1
Sharp Spirit Stone of Protection,45342,3,825,66000000,2
Sharp Tanning Knife,16122,0,103265,69000,44
Sheep Blood,6202,6255,262302713,13600,42699
Sheep Hide,6002,183062,18504576,870,1206
Shelled Seed,6943,0,1393,56000,1
Shining Alchemy Stone of Destruction,45232,0,5,30200000000,0
Shining Empty Bottle,16104,0,13794532,20500,13660
Shining Fluid Collector,16112,7,174563,268000,14
Shining Gold Topaz Earrings,11914,0,706,341000,0
Shining Gold Topaz Necklace,11714,0,1559,1350000,0
Shining Gold Topaz Ring,12114,0,377,349000,0
Shining Powder,9733,6660,18642545,42600,10067
Shining Spirit Stone of Destruction,45339,0,1,595000000,0
Shining Steel Butcher Knife,16120,63,534405,207000,9
Shining Steel Hoe,16116,0,189871,190000,18
Shining Steel Lumbering Axe,16108,0,662647,268000,22
Shining Steel Pickaxe,16128,610,758259,10000,53
Shining Steel Tanning Knife,16124,76,208101,268000,32
Shiny Seed,6944,10,15721,88500,2
Ship License: Calpheon Rowboat,49003,0,6193,1120000,1
Ship License: Epheria Frigate,49009,13,6998,2250000000,6
Ship License: Epheria Sailboat,49011,0,33619,530000000,8
Ship License: Fishing Boat,49006,0,241144,5600000,11
Ship License: Mediah Rowboat,49004,0,6570,1970000,1
Ship License: Rowboat,49001,3,15526,560000,3
Ship Repair Kit,4689,0,40687,373000,8
Ship Repair Material,4688,189897,49072264,8100,5847
Shrimp,6516,0,5851033,18700,1222
Shrine Guardian Token,12008,55,806089,179000,327
Sicil's Necklace,11625,68,1060473,13700000,796
Silk,5857,43876,8109513,13200,3507
Silk Drapeless Curtain,25622,64,21656,950000,8
Silk Honey Grass,5405,25169,201136283,237,114054
Silk Honey Grass Seed,6905,0,20893,13400,23
Silk Tab Drapeless Curtain,25625,89,72819,950000,12
Silk Thread,5853,49779,8636872,2960,3235
Silkworm Cocoon,5803,3400,110377372,915,70319
Silver Azalea,5402,15669,784396936,257,296476
Silver Azalea Seed,6902,0,51850,2900,40
Silver Embroidered Alchemist's Clothes,14025,394,1616157,1100000,325
Silver Embroidered Cook's Clothes,14019,668,5365407,755000,629
Silver Embroidered Craftsman's Clothes,14026,119,2605150,710000,274
Silver Embroidered Farmer's Clothes,14028,81,769667,1360000,183
Silver Embroidered Fisher's Clothes,14020,246,3449975,910000,315
Silver Embroidered Gatherer's Clothes,14022,303,2316871,1360000,202
Silver Embroidered Sailor's Clothes,14029,191,497170,940000,119
Silver Embroidered Trader's Clothes,14021,278,1717752,1220000,132
Silver Embroidered Trainer's Clothes,14023,0,1594577,1360000,272
Silver Ingot,4252,1943,1921922,142000,1064
Silver Key,44165,3219409,28206950,29100,923
Silver Ore,4201,0,37678532,10500,10073
Simple Cron Meal,9692,8345,10846815,488000,16693
Single Display Stand,24801,55,40476,3000,8
Single-brewed Mesima Tea,9364,0,1548,870,24
Sinner's Blood,6354,101743,65778330,12600,42804
Skewered Llama Cheese Melt,9490,6117,1182520,25400,1316
Skilled Fisher's Elixir,727,3073,3267394,63000,1031
Skilled Worker's Elixir,725,5558,2773829,57500,738
Sky Blue Flower,5525,0,2505937,5550,1935
Sky Mushroom,5411,23923,32498735,730,19821
Sky Mushroom Hypha,6911,41,15139,11400,8
Small Leather Elephant Armor,59103,0,55334,1040000,2
Small Leather Elephant Mask,59003,0,30975,1400000,2
Small Leather Saddle,59203,0,51840,3910000,1
Small Leather Stirrups,59303,0,15551,1400000,1
Small Tree Spirit's Kamasylven Sword,14733,2,41208,107000,2
Small White Seed,6946,0,1748,32300,1
Smoked Fish Steak,9417,26157,163728342,4820,128705
Smoked Sausage,9431,4,21463820,46600,17052
Smooth Kamasylvian Wooden Side Table,24870,0,1007,3430000,1
Smooth Milk Tea,9277,0,16756837,45600,6861
Snake Meat,7922,0,53037219,22900,37122
Snake Skin,6019,4044,769657,1330,15
Snow Leopard Hide,6038,8196,104789,610,1891
Snowfield Cedar Plank,4721,0,45252,11800,1155
Snowfield Cedar Plywood,4722,743,38539,80500,786
Snowfield Cedar Sap,5024,0,63152,8050,1270
Snowfield Cedar Timber,4621,0,1420890,2830,25192
Soaring Wings Elixir,685,956,1593098,92000,267
Soft Bread,9260,0,24334320,18700,26806
Soft Ferri Feather,6025,338214,50857909,915,212963
Soft Hide,6151,52314,13486141,3260,5018
Soft Kuku Bird Plume,6017,1440,2525671,1550,1173
Soft Omelet,9291,212,1791321,1410,288
Soft Whale Meat,9731,14,424461,32400,42
Sonan Sah Chakram,14793,0,33860,107000,2
Sour Citron Candy,9379,0,66806,4050,1261
Sour Citron Cider,9352,0,18884,5300,205
Sour Pickled Fish,9454,1900,211568,1260,18
SP Potion (Extra Large),598,0,992503,2100,224
SP Potion (Large),597,0,629039,790,46
SP Potion (Medium),596,0,42466,305,3
SP Potion (Small),595,0,28218,126,0
Spaghetti alla Bolognese,9444,7892,1263034,37400,1556
Special Acacia Leaf,54022,760,2971719,11200,1035
Special Acacia Seed,7000,0,51356,149000,13
Special Amanita Mushroom,5482,879,5051505,25000,4990
Special Amanita Mushroom Hypha,6990,189,95975,238000,61
Special Ancient Mushroom,5481,6391,3271263,36800,3420
Special Ancient Mushroom Hypha,6989,163,59275,380000,45
Special Arehaza Meal,9632,23263,11036376,36400,3220
Special Arrow Mushroom,5471,0,3367992,12600,1615
Special Arrow Mushroom Hypha,6979,89,74408,380000,37
Special Balenos Meal,9602,0,121862636,80500,174419
Special Barley,7012,145,12964317,19800,3777
Special Barley Seed,6827,1044,295273,35600,77
Special Bluffer Mushroom,5480,19475,16985588,35300,11874
Special Bluffer Mushroom Hypha,6988,46,138564,352000,65
Special Bouquet Mushroom,5506,0,271015,18800,83
Special Bouquet Mushroom Hypha,6995,333,19526,70500,11
Special Calpheon Meal,9606,13636,4572103,109000,4106
Special Carrot,54005,9334,123946838,10900,49554
Special Carrot Juice,9211,1029,7326063,905,1766
Special Carrot Seed,6723,312,1606400,84500,304
Special Chanterelle,5553,0,139042,33800,3476
Special Chanterelle Hypha,8936,5,4379,343000,76
Special Chicken Feed,7030,16,100762,1360000,33
Special Citron,7362,20005,2146981,13700,23939
Special Citron Seed,6735,21,30542,203000,375
Special Cloud Mushroom,5473,0,1109268,12600,302
Special Cloud Mushroom Hypha,6981,404,40656,82000,8
Special Corn,7015,4548,6901311,16600,1173
Special Corn Seed,6829,34,79776,116000,58
Special Dalvenia Alrea,5505,2304,3088686,17900,708
Special Dalvenia Alrea Seed,6994,3059,181117,49200,46
Special Delotia,5537,9629,23055411,30800,34783
Special Delotia Seeds,6730,636,222317,328000,218
Special Dictyophora,5559,0,9048,18600,138
Special Dictyophora Hypha,8951,71,703,129000,10
Special Drieghanese Meal,9637,5616,1462935,37100,949
Special Dry Mane Grass,5467,0,21370190,8400,10778
Special Dry Mane Grass Seed,6975,5641,598668,34500,468
Special Dwarf Mushroom,5472,0,1777326,12000,1172
Special Dwarf Mushroom Hypha,6980,217,35654,251000,27
Special Eilton Meal,9641,0,22493,138000,312
Special Eilton Specialty Meal,9360,0,1671,11000,29
Special Emperor Mushroom,5476,0,4115980,11300,1032
Special Emperor Mushroom Hypha,6984,1378,124881,49700,15
Special Fire Flake Flower,5466,1247,17787032,9900,6805
Special Fire Flake Flower Seed,6974,1022,217569,36400,190
Special Fish Soup,9428,2197,80000,1410,21
Special Fog Mushroom,5478,5543,18445721,33200,7828
Special Fog Mushroom Hypha,6986,294,186307,323000,49
Special Fortune Teller Mushroom,5470,0,1564948,11300,716
Special Fortune Teller Mushroom Hypha,6978,719,53472,49700,30
Special Fruit Pudding,9274,124,588063,9900,322
Special Garlic,7336,31131,39273710,25500,26995
Special Garlic Seed,6718,413,654512,252000,195
Special Ghost Mushroom,5477,0,3242237,12600,4348
Special Ghost Mushroom Hypha,6985,77,118900,308000,65
Special Grain Soup,9275,414,314620,910,30
Special Grape,7341,7329,13119687,18600,5055
Special Grape Seed,6821,197,185189,319000,53
Special Haystack,7025,303,852479,1580000,199
Special Honey Jar,54032,0,127308,466000,22
Special Hot Pepper,7339,24349,137995660,25900,106790
Special Hot Pepper Seed,6721,9,998789,280000,482
Special Hump Mushroom,5479,3915,25995538,19600,17134
Special Hump Mushroom Hypha,6987,118,728445,169000,211
Special Kamasylvia Meal,9636,11096,2798306,94500,1157
Special Leccinum,5507,0,259496,16300,144
Special Leccinum Hypha,6996,225,17946,98000,15
Special Meat Soup,9434,5,168780,34700,12
Special Mediah Meal,9608,16292,18316892,126000,22359
Special Mesima,5557,2194,69363,44700,1263
Special Mesima Hypha,8946,276,2479,343000,31
Special Nolina,5503,29,301409,15000,115
Special Nolina Seed,6992,0,11419,125000,5
Special O'dyllita Meal,9639,37711,8504329,128000,13387
Special Olive,7343,9457,12961174,18300,1935
Special Olive Seed,6823,10,654671,330000,68
Special Onion,7337,21380,95922348,27100,88424
Special Onion Seed,6719,0,1194449,296000,588
Special Paprika,7346,1040,9130537,25900,2448
Special Paprika Seed,6825,0,149270,307000,49
Special Penestraria,5504,4921,772213,18000,44
Special Penestraria Seed,6993,172,23468,154000,13
Special Pepper,7335,23903,99788581,19500,58860
Special Pepper Seed,6717,80,1235282,203000,458
Special Pie Mushroom,5509,325,756527,21200,404
Special Pie Mushroom Hypha,6998,106,33147,82500,14
Special Potato,7013,7138,18365178,22700,3557
Special Pumpkin,7340,280,43492145,21900,14767
Special Pumpkin Seed,6722,0,592634,285000,131
Special Purple Mushroom,5508,0,36265777,16200,57443
Special Purple Mushroom Hypha,6997,10615,1992065,74500,820
Special Red-spotted Amanita,5555,5686,35360,50500,986
Special Red-spotted Amanita Hypha,8941,0,616,175000,5
Special Seafood Mushroom Salad,9446,904,61771,1610,34
Special Seed Potato,6826,2,330254,53000,97
Special Seed Sweet Potato,6830,680,124546,37800,45
Special Serendia Meal,9604,20262,10912763,98500,5622
Special Silk Honey Grass,5468,1078,2202292,9000,903
Special Silk Honey Grass Seed,6976,613,44596,37400,64
Special Silver Azalea,5465,0,5242085,10400,7364
Special Silver Azalea Seed,6973,1105,78896,38000,144
Special Sky Mushroom,5474,0,1456886,12000,814
Special Sky Mushroom Hypha,6982,90,30792,111000,15
Special Stir-Fried Meat,9432,0,658888,52000,157
Special Stir-Fried Seafood,9447,119,10127,9350,2
Special Strawberry,7322,19089,311203047,23600,56948
Special Strawberry Seed,6709,65,3400492,274000,314
Special Sunflower,7342,3079,142813677,18500,42525
Special Sunflower Seed,6822,128,5301530,284000,410
Special Sunrise Herb,5464,9,8098493,9000,3178
Special Sunrise Herb Seed,6972,925,109797,32900,125
Special Sweet Potato,7014,196,27963298,8950,10484
Special Tiger Mushroom,5475,0,1486271,12000,1418
Special Tiger Mushroom Hypha,6983,305,37192,81000,14
Special Tomato,7345,315,7299899,11400,4545
Special Tomato Seed,6824,0,138887,296000,27
Special Valencia Meal,9610,53497,224235083,109000,306484
Special Wheat,7011,13958,79050104,16200,6071
Special Wheat Seed,6828,1560,2150834,31800,361
Spell of Seduction Scythe,14711,2,113809,1770000,11
Spicy Chanterelle Stew,9340,0,3510,9350,61
Spicy Skewered Llama Cheese Melt,9491,8,166419,57000,398
Spicy Teff Sandwich,9303,28120,47558717,43400,35751
Spirit Essence of Earth,9314,0,1457377,102000,611
Spirit Essence of Water,9315,0,1576526,102000,646
Spirit Essence of Wind,9313,0,754567,102000,228
Spirit Perfume Elixir,781,0,8488902,1630000,9068
Spirit Pouch of Ferocious Beast,50806,0,3817494,2330000,3472
Spirit's Leaf,5006,37786,196287568,15200,155127
Splendid Alchemy Stone of Destruction,45227,0,3,1550000000,0
Splendid Alchemy Stone of Destruction,45228,0,6,12700000000,0
Splendid Alchemy Stone of Life,45289,0,1,194000000,0
Splendid Alchemy Stone of Life,45292,0,5,12700000000,0
Splendid Alchemy Stone of Protection,45258,0,2,274000000,0
Splendid Alchemy Stone of Protection,45260,0,5,12700000000,0
Splendid EXP Elixir,715,2024,5921937,106000,930
Splendid Helix Elixir,783,0,519702,201000,254
Splendid Spirit Stone of Destruction,45338,0,31,535000000,1
Splendid Spirit Stone of Protection,45344,0,9,234000000,1
Spongy Teff Bread,9299,9021,76286008,3910,67154
Square Basket with Cover,24109,47,26935,327000,3
Srulk Sailor's Clothes,705075,0,2211,8200000,1
Standardized Timber Square,4685,0,7036648,99000,1060
Standing Beer Keg,24155,0,17271,24400,5
Star Anise,7019,80319,371502312,560,207586
Star Anise Mushroom,5494,202,46899,500,13
Star Anise Tea,9306,6554,24336237,2920,4628
Star Diamond,4465,0,100977,426000,67
Star Diamond Necklace,11723,0,805,187000,0
Starry Night Diamond Necklace,11724,0,3251,1370000,1
Statue of Blind Faith Ornament,3020,0,6173,149000,1
Steak,9401,0,3328930,30500,1017
Steamed Bird,9405,58105,5866366,2150,355
Steamed Fish,9409,612,286825,520,15
